time,plety,ECG,Patient ID
0.0,-2.97802628415531,-524287,09
0.0150057506545143,-4.00592566416583,-524288,09
0.0300115013090286,-3.5131426601897,-524288,09
0.0450172519635429,-0.661226567239616,-851965,09
0.0600230026180572,4.77305910221302,-1114109,09
0.0750287532725715,11.5156808088702,-1114109,09
0.0900345039270858,19.3305337688883,-1507328,09
0.1050402545816,28.2398678819351,-1638397,09
0.120046005236114,37.5803988637276,-1835008,09
0.135051755890629,46.9813048898264,-1703934,09
0.150057506545143,55.5998971046169,-1507325,09
0.165063257199657,61.9653029650727,-1572861,09
0.180069007854172,66.0598728414944,-1441790,09
0.195074758508686,69.0757119680052,-1245184,09
0.2100805091632,71.8615703225015,-1245181,09
0.225086259817715,75.9526655453613,-1114109,09
0.240092010472229,82.1903072492483,-983037,09
0.255097761126743,90.1137142991861,-1179646,09
0.270103511781258,100.631327368213,-1507326,09
0.285109262435772,115.092590567412,-1179646,09
0.300115013090286,132.615537618857,-1048573,09
0.3151207637448,150.948375535699,-1245184,09
0.330126514399315,167.37694681612,-1245184,09
0.345132265053829,177.488907284752,-1245182,09
0.360138015708343,178.435425786287,-1179646,09
0.375143766362858,169.313132166247,-1179647,09
0.390149517017372,146.6630068851,-917502,09
0.405155267671886,106.318422088933,-917501,09
0.420161018326401,49.0105395482931,-1245182,09
0.435166768980915,-20.9109634004954,-1245181,09
0.450172519635429,-98.1866348966661,-983040,09
0.465178270289943,-173.792010660234,-1179648,09
0.480184020944458,-242.141418438117,-1507326,09
0.495189771598972,-302.252309725208,-720896,09
0.510195522253486,-347.061734961789,-917502,09
0.525201272908001,-367.657212622704,-1310717,09
0.540207023562515,-363.316543985244,-1048575,09
0.555212774217029,-338.109021999029,-1114111,09
0.570218524871544,-297.798193680804,-983039,09
0.585224275526058,-254.54909125595,-983037,09
0.600230026180572,-212.952310183089,-1048573,09
0.615235776835087,-168.613993875461,-720895,09
0.630241527489601,-126.907864157813,-1179647,09
0.645247278144115,-95.0824693240357,-983039,09
0.66025302879863,-73.3013783584427,-1245182,09
0.675258779453144,-61.2660063259621,-1048576,09
0.690264530107658,-54.7945776203703,-1179648,09
0.705270280762172,-42.7606826296169,-1507327,09
0.720276031416687,-24.1527951309853,-1441789,09
0.735281782071201,-6.92219821980596,-1048573,09
0.750287532725715,9.08298146121029,-851967,09
0.76529328338023,23.5443767053273,-1048575,09
0.780299034034744,35.3327280513298,-983037,09
0.795304784689258,48.8449776866795,-524285,09
0.810310535343773,63.0324322067549,-851965,09
0.825316285998287,72.9874200224489,-1376256,09
0.840322036652801,80.425448613044,-1441789,09
0.855327787307316,89.4820933854653,-1376256,09
0.87033353796183,102.838416387187,-1441790,09
0.885339288616344,125.745409463061,-1114112,09
0.900345039270858,158.683102707342,-1310718,09
0.915350789925373,195.825340229683,-1572864,09
0.930356540579887,234.832393027091,5898241,09
0.945362291234401,272.585973862217,-65533,09
0.960368041888916,305.928066558323,-7143422,09
0.97537379254343,335.455129351934,-524288,09
0.990379543197944,357.727886810646,-786432,09
1.00538529385246,366.95260086855,-1048573,09
1.02039104450697,362.886944321753,-851968,09
1.03539679516149,348.052389374255,-720895,09
1.050402545816,325.094590421702,-786431,09
1.06540829647052,300.123904644098,-524288,09
1.08041404712503,275.060477979875,-393214,09
1.09541979777954,246.603764780353,-262144,09
1.11042554843406,216.637307004665,-458749,09
1.12543129908857,187.906776455172,-458751,09
1.14043704974309,160.428921359041,-458752,09
1.1554428003976,135.277418102066,-196605,09
1.17044855105212,111.326378039629,-327680,09
1.18545430170663,84.415448908897,-458749,09
1.20046005236114,54.9874229909794,-524288,09
1.21546580301566,26.8577599047555,-917502,09
1.23047155367017,0.99478145128865,-983040,09
1.24547730432469,-20.9279828766437,-1507327,09
1.2604830549792,-38.0314657676688,-1703933,09
1.27548880563372,-52.5620249950935,-1572861,09
1.29049455628823,-64.3359014560209,-1572862,09
1.30550030694274,-72.1788456401178,-1310717,09
1.32050605759726,-76.9080240501593,-1179647,09
1.33551180825177,-79.1915683974386,-1048576,09
1.35051755890629,-80.2033454747122,-917504,09
1.3655233095608,-82.4401619153882,-917501,09
1.38052906021532,-86.7331798518148,-1179645,09
1.39553481086983,-92.5387696576374,-1114112,09
1.41054056152434,-100.425793969878,-1114109,09
1.42554631217886,-110.670870513558,-1114110,09
